Index	X	Acquisition
1045	27.6523934607745	6372
1046	27.6817354614261	6445
1047	27.7110737783337	6208
1048	27.7404083879567	6285
1049	27.7697392667546	6309
1050	27.7990663911869	6353
1051	27.8283897377131	6397
1052	27.8577092827925	6275
1053	27.8870250028848	6352
1054	27.9163368744494	6212
1055	27.9456448739457	6237
1056	27.9749489778332	6253
1057	28.0042491625714	6157
1058	28.0335454046198	6348
1059	28.0628376804378	6326
1060	28.0921259664849	6359
1061	28.1214102392207	6409
1062	28.1506904751045	6401
1063	28.1799666505958	6357
1064	28.2092387421541	6314
1065	28.2385067262389	6414
1066	28.2677705793097	6283
1067	28.2970302778259	6215
1068	28.326285798247	6353
1069	28.3555371170325	6295
1070	28.3847842106419	6299
1071	28.4140270555345	6367
1072	28.44326562817	6403
1073	28.4724999050077	6408
1074	28.5017298625072	6403
1075	28.5309554771279	6379
1076	28.5601767253293	6335
1077	28.5893935835709	6342
1078	28.6186060283121	6415
1079	28.6478140360124	6394
1080	28.6770175831313	6225
1081	28.7062166461283	6356
1082	28.7354112014628	6451
1083	28.7646012255943	6545
1084	28.7937866949823	6309
1085	28.8229675860862	6267
1086	28.8521438753656	6442
1087	28.8813155392799	6309
